dataset,input_sha256,codebook_version,codebook_sha256,prompt_version,prompt_sha256,schema_sha256,no_tools_policy_sha256,task_prompt_sha256,requested_model,batch_name,input_rows,gemini_cli_version,attempt,return_code,status,error,completed_at_utc,usage_models,usage_tools,usage_files,metadata_path,normalised_text_fields,recovered_at_utc,normalised_hierarchy_fields
production,6084c666464525856372e949415abcd552a4a4eaa3e6ae02c5e42d1b5106a58c,v0.4,21d44cd1dfb3e3917a32b8384bd7ac767008f0900a0dc75268874dacfa6db8a9,critic_v5,844efacaaf2ca201eea1cf8d41f6fb7f5cedf8715f4de2b8942ab2c07fcd517b,24fbb2e05163af3e134f5043cc49a2d2fe939f8dca79beaf1990ee503cb26d99,eeb3f33a55b9a9a59c030f858dc4333d75e00af1c6738b633308265d268214fc,ae49f88bd775fd615180ed4871d29e5ab57a259ca3b2033e8451461eddeefa1f,gemini-3-flash-preview,critic_batch_032_03.jsonl,10,0.46.0,1,0,valid,,2026-06-16T06:46:14.405029+00:00,"{'gemini-3-flash-preview': {'api': {'totalRequests': 1, 'totalErrors': 0, 'totalLatencyMs': 62748}, 'tokens': {'input': 4597, 'prompt': 16824, 'candidates': 1708, 'total': 28454, 'cached': 12227, 'thoughts': 9922, 'tool': 0}, 'roles': {'main': {'totalRequests': 1, 'totalErrors': 0, 'totalLatencyMs': 62748, 'tokens': {'input': 4597, 'prompt': 16824, 'candidates': 1708, 'total': 28454, 'cached': 12227, 'thoughts': 9922, 'tool': 0}}}}}","{'totalCalls': 0, 'totalSuccess': 0, 'totalFail': 0, 'totalDurationMs': 0, 'totalDecisions': {'accept': 0, 'reject': 0, 'modify': 0, 'auto_accept': 0}, 'byName': {}}","{'totalLinesAdded': 0, 'totalLinesRemoved': 0}",data/interim/lsc/classification/llm_annotation/gemini/production/runs/gemini-3-flash-preview/critic_batch_032_03/attempt_01_metadata.json,0.0,,0.0
production,9bcfc0d529c66379e32cb700fc7c220582bcb83e39754ba04b5416eb88b6ce88,v0.4,21d44cd1dfb3e3917a32b8384bd7ac767008f0900a0dc75268874dacfa6db8a9,critic_v5,844efacaaf2ca201eea1cf8d41f6fb7f5cedf8715f4de2b8942ab2c07fcd517b,24fbb2e05163af3e134f5043cc49a2d2fe939f8dca79beaf1990ee503cb26d99,eeb3f33a55b9a9a59c030f858dc4333d75e00af1c6738b633308265d268214fc,184ca5b7421fec914073d50f4151949abc316559df82515eacabefec8eed8913,gemini-3-flash-preview,critic_batch_032_04.jsonl,10,0.46.0,1,0,valid,,2026-06-16T06:47:06.207751+00:00,"{'gemini-3-flash-preview': {'api': {'totalRequests': 1, 'totalErrors': 0, 'totalLatencyMs': 47337}, 'tokens': {'input': 4744, 'prompt': 16972, 'candidates': 1249, 'total': 25994, 'cached': 12228, 'thoughts': 7773, 'tool': 0}, 'roles': {'main': {'totalRequests': 1, 'totalErrors': 0, 'totalLatencyMs': 47337, 'tokens': {'input': 4744, 'prompt': 16972, 'candidates': 1249, 'total': 25994, 'cached': 12228, 'thoughts': 7773, 'tool': 0}}}}}","{'totalCalls': 0, 'totalSuccess': 0, 'totalFail': 0, 'totalDurationMs': 0, 'totalDecisions': {'accept': 0, 'reject': 0, 'modify': 0, 'auto_accept': 0}, 'byName': {}}","{'totalLinesAdded': 0, 'totalLinesRemoved': 0}",data/interim/lsc/classification/llm_annotation/gemini/production/runs/gemini-3-flash-preview/critic_batch_032_04/attempt_01_metadata.json,0.0,,0.0
production,e087868bb0def59d38795c33a79e74914b6a7a81e7b18be59ca3643e3630fa28,v0.4,21d44cd1dfb3e3917a32b8384bd7ac767008f0900a0dc75268874dacfa6db8a9,critic_v5,844efacaaf2ca201eea1cf8d41f6fb7f5cedf8715f4de2b8942ab2c07fcd517b,24fbb2e05163af3e134f5043cc49a2d2fe939f8dca79beaf1990ee503cb26d99,eeb3f33a55b9a9a59c030f858dc4333d75e00af1c6738b633308265d268214fc,715be86306da858d978dc6f7addc178320fcee76d863c46f8f727aa00558daeb,gemini-3-flash-preview,critic_batch_032_05.jsonl,10,0.46.0,1,0,valid,,2026-06-16T06:47:53.779208+00:00,"{'gemini-3-flash-preview': {'api': {'totalRequests': 1, 'totalErrors': 0, 'totalLatencyMs': 43289}, 'tokens': {'input': 4662, 'prompt': 16889, 'candidates': 1302, 'total': 23430, 'cached': 12227, 'thoughts': 5239, 'tool': 0}, 'roles': {'main': {'totalRequests': 1, 'totalErrors': 0, 'totalLatencyMs': 43289, 'tokens': {'input': 4662, 'prompt': 16889, 'candidates': 1302, 'total': 23430, 'cached': 12227, 'thoughts': 5239, 'tool': 0}}}}}","{'totalCalls': 0, 'totalSuccess': 0, 'totalFail': 0, 'totalDurationMs': 0, 'totalDecisions': {'accept': 0, 'reject': 0, 'modify': 0, 'auto_accept': 0}, 'byName': {}}","{'totalLinesAdded': 0, 'totalLinesRemoved': 0}",data/interim/lsc/classification/llm_annotation/gemini/production/runs/gemini-3-flash-preview/critic_batch_032_05/attempt_01_metadata.json,0.0,,0.0
production,6e94086abbf5b81d805340214f7e728d9424084b0acb055532aad6bf2daef03d,v0.4,21d44cd1dfb3e3917a32b8384bd7ac767008f0900a0dc75268874dacfa6db8a9,critic_v5,844efacaaf2ca201eea1cf8d41f6fb7f5cedf8715f4de2b8942ab2c07fcd517b,24fbb2e05163af3e134f5043cc49a2d2fe939f8dca79beaf1990ee503cb26d99,eeb3f33a55b9a9a59c030f858dc4333d75e00af1c6738b633308265d268214fc,b6441f4110a32b8a1fb5dfb92fb6bb2fcd4de3b09d86e7e2d35bceb7920dd874,gemini-3-flash-preview,critic_batch_032_06.jsonl,10,0.46.0,1,0,valid,,2026-06-16T06:48:29.122116+00:00,"{'gemini-3-flash-preview': {'api': {'totalRequests': 1, 'totalErrors': 0, 'totalLatencyMs': 31100}, 'tokens': {'input': 4735, 'prompt': 16963, 'candidates': 1672, 'total': 22536, 'cached': 12228, 'thoughts': 3901, 'tool': 0}, 'roles': {'main': {'totalRequests': 1, 'totalErrors': 0, 'totalLatencyMs': 31100, 'tokens': {'input': 4735, 'prompt': 16963, 'candidates': 1672, 'total': 22536, 'cached': 12228, 'thoughts': 3901, 'tool': 0}}}}}","{'totalCalls': 0, 'totalSuccess': 0, 'totalFail': 0, 'totalDurationMs': 0, 'totalDecisions': {'accept': 0, 'reject': 0, 'modify': 0, 'auto_accept': 0}, 'byName': {}}","{'totalLinesAdded': 0, 'totalLinesRemoved': 0}",data/interim/lsc/classification/llm_annotation/gemini/production/runs/gemini-3-flash-preview/critic_batch_032_06/attempt_01_metadata.json,0.0,,0.0
production,7e0adcb77dcdc49025e0df904d5b2956341eaea5f62070dd307e3b91d8940483,v0.4,21d44cd1dfb3e3917a32b8384bd7ac767008f0900a0dc75268874dacfa6db8a9,critic_v5,844efacaaf2ca201eea1cf8d41f6fb7f5cedf8715f4de2b8942ab2c07fcd517b,24fbb2e05163af3e134f5043cc49a2d2fe939f8dca79beaf1990ee503cb26d99,eeb3f33a55b9a9a59c030f858dc4333d75e00af1c6738b633308265d268214fc,82503690cc1b33dfb9cd8cb3e103299eb2089b6f7865026c59a1e97f4b110557,gemini-3-flash-preview,critic_batch_032_07.jsonl,10,0.46.0,1,0,invalid,"attempt_01_response.json row 2: required fields are ['annotation_id', 'overall_error_prob', 'substantive_error_prob', 'clinical_error_prob', 'lived_error_prob', 'substantive_suggested_label', 'clinical_suggested_label', 'lived_suggested_label', 'reason', 'evidence'].",2026-06-16T06:49:19.489429+00:00,"{'gemini-3-flash-preview': {'api': {'totalRequests': 2, 'totalErrors': 0, 'totalLatencyMs': 45974}, 'tokens': {'input': 5576, 'prompt': 34063, 'candidates': 2003, 'total': 41908, 'cached': 28487, 'thoughts': 5842, 'tool': 0}, 'roles': {'main': {'totalRequests': 2, 'totalErrors': 0, 'totalLatencyMs': 45974, 'tokens': {'input': 5576, 'prompt': 34063, 'candidates': 2003, 'total': 41908, 'cached': 28487, 'thoughts': 5842, 'tool': 0}}}}}","{'totalCalls': 2, 'totalSuccess': 1, 'totalFail': 1, 'totalDurationMs': 7, 'totalDecisions': {'accept': 1, 'reject': 0, 'modify': 0, 'auto_accept': 0}, 'byName': {'update_topic': {'count': 1, 'success': 1, 'fail': 0, 'durationMs': 7, 'decisions': {'accept': 1, 'reject': 0, 'modify': 0, 'auto_accept': 0}}, 'activate_skill': {'count': 1, 'success': 0, 'fail': 1, 'durationMs': 0, 'decisions': {'accept': 0, 'reject': 0, 'modify': 0, 'auto_accept': 0}}}}","{'totalLinesAdded': 0, 'totalLinesRemoved': 0}",data/interim/lsc/classification/llm_annotation/gemini/production/runs/gemini-3-flash-preview/critic_batch_032_07/attempt_01_metadata.json,0.0,,0.0
production,7e0adcb77dcdc49025e0df904d5b2956341eaea5f62070dd307e3b91d8940483,v0.4,21d44cd1dfb3e3917a32b8384bd7ac767008f0900a0dc75268874dacfa6db8a9,critic_v5,844efacaaf2ca201eea1cf8d41f6fb7f5cedf8715f4de2b8942ab2c07fcd517b,24fbb2e05163af3e134f5043cc49a2d2fe939f8dca79beaf1990ee503cb26d99,eeb3f33a55b9a9a59c030f858dc4333d75e00af1c6738b633308265d268214fc,82503690cc1b33dfb9cd8cb3e103299eb2089b6f7865026c59a1e97f4b110557,gemini-3-flash-preview,critic_batch_032_07.jsonl,10,0.46.0,2,0,valid,,2026-06-16T07:48:38.242466+00:00,"{'gemini-3-flash-preview': {'api': {'totalRequests': 4, 'totalErrors': 0, 'totalLatencyMs': 60212}, 'tokens': {'input': 22099, 'prompt': 70791, 'candidates': 2155, 'total': 79216, 'cached': 48692, 'thoughts': 6270, 'tool': 0}, 'roles': {'main': {'totalRequests': 4, 'totalErrors': 0, 'totalLatencyMs': 60212, 'tokens': {'input': 22099, 'prompt': 70791, 'candidates': 2155, 'total': 79216, 'cached': 48692, 'thoughts': 6270, 'tool': 0}}}}}","{'totalCalls': 5, 'totalSuccess': 2, 'totalFail': 3, 'totalDurationMs': 7, 'totalDecisions': {'accept': 2, 'reject': 0, 'modify': 0, 'auto_accept': 0}, 'byName': {'update_topic': {'count': 2, 'success': 2, 'fail': 0, 'durationMs': 7, 'decisions': {'accept': 2, 'reject': 0, 'modify': 0, 'auto_accept': 0}}, 'activate_skill': {'count': 1, 'success': 0, 'fail': 1, 'durationMs': 0, 'decisions': {'accept': 0, 'reject': 0, 'modify': 0, 'auto_accept': 0}}, 'read_file': {'count': 1, 'success': 0, 'fail': 1, 'durationMs': 0, 'decisions': {'accept': 0, 'reject': 0, 'modify': 0, 'auto_accept': 0}}, 'run_shell_command': {'count': 1, 'success': 0, 'fail': 1, 'durationMs': 0, 'decisions': {'accept': 0, 'reject': 0, 'modify': 0, 'auto_accept': 0}}}}","{'totalLinesAdded': 0, 'totalLinesRemoved': 0}",data/interim/lsc/classification/llm_annotation/gemini/production/runs/gemini-3-flash-preview/critic_batch_032_07/attempt_02_metadata.json,0.0,,0.0
production,fd19117ce3b01e2e489f843d930ddc22cc059c5fc8a0fe3079c859dd0ca1207c,v0.4,21d44cd1dfb3e3917a32b8384bd7ac767008f0900a0dc75268874dacfa6db8a9,critic_v5,844efacaaf2ca201eea1cf8d41f6fb7f5cedf8715f4de2b8942ab2c07fcd517b,24fbb2e05163af3e134f5043cc49a2d2fe939f8dca79beaf1990ee503cb26d99,eeb3f33a55b9a9a59c030f858dc4333d75e00af1c6738b633308265d268214fc,da14515e685e1bedf81f90ff437405bde520f67a7a36b140bdeb49cacee7bf73,gemini-3-flash-preview,critic_batch_032_08.jsonl,5,0.46.0,1,0,valid,,2026-06-16T07:49:27.770644+00:00,"{'gemini-3-flash-preview': {'api': {'totalRequests': 1, 'totalErrors': 0, 'totalLatencyMs': 45670}, 'tokens': {'input': 3603, 'prompt': 15826, 'candidates': 852, 'total': 23441, 'cached': 12223, 'thoughts': 6763, 'tool': 0}, 'roles': {'main': {'totalRequests': 1, 'totalErrors': 0, 'totalLatencyMs': 45670, 'tokens': {'input': 3603, 'prompt': 15826, 'candidates': 852, 'total': 23441, 'cached': 12223, 'thoughts': 6763, 'tool': 0}}}}}","{'totalCalls': 0, 'totalSuccess': 0, 'totalFail': 0, 'totalDurationMs': 0, 'totalDecisions': {'accept': 0, 'reject': 0, 'modify': 0, 'auto_accept': 0}, 'byName': {}}","{'totalLinesAdded': 0, 'totalLinesRemoved': 0}",data/interim/lsc/classification/llm_annotation/gemini/production/runs/gemini-3-flash-preview/critic_batch_032_08/attempt_01_metadata.json,0.0,,0.0
production,666f77cda066df1790bedc01366f1ada1acdc1cd03f9f67d615a35b0980111f0,v0.4,21d44cd1dfb3e3917a32b8384bd7ac767008f0900a0dc75268874dacfa6db8a9,critic_v5,844efacaaf2ca201eea1cf8d41f6fb7f5cedf8715f4de2b8942ab2c07fcd517b,24fbb2e05163af3e134f5043cc49a2d2fe939f8dca79beaf1990ee503cb26d99,eeb3f33a55b9a9a59c030f858dc4333d75e00af1c6738b633308265d268214fc,cad6173c02e859c0d4a818fccc19944b2237ca3ee24d611e4e2832de4defdb62,gemini-3-flash-preview,critic_batch_033_01.jsonl,10,0.46.0,1,0,valid,,2026-06-16T07:50:18.311569+00:00,"{'gemini-3-flash-preview': {'api': {'totalRequests': 1, 'totalErrors': 0, 'totalLatencyMs': 46530}, 'tokens': {'input': 4779, 'prompt': 17007, 'candidates': 1742, 'total': 25297, 'cached': 12228, 'thoughts': 6548, 'tool': 0}, 'roles': {'main': {'totalRequests': 1, 'totalErrors': 0, 'totalLatencyMs': 46530, 'tokens': {'input': 4779, 'prompt': 17007, 'candidates': 1742, 'total': 25297, 'cached': 12228, 'thoughts': 6548, 'tool': 0}}}}}","{'totalCalls': 0, 'totalSuccess': 0, 'totalFail': 0, 'totalDurationMs': 0, 'totalDecisions': {'accept': 0, 'reject': 0, 'modify': 0, 'auto_accept': 0}, 'byName': {}}","{'totalLinesAdded': 0, 'totalLinesRemoved': 0}",data/interim/lsc/classification/llm_annotation/gemini/production/runs/gemini-3-flash-preview/critic_batch_033_01/attempt_01_metadata.json,0.0,,0.0
production,53d6e9fec8f3bbcf2905d1b361ff57fa0d2e50669f132782dcb03a8cdbdbcc3b,v0.4,21d44cd1dfb3e3917a32b8384bd7ac767008f0900a0dc75268874dacfa6db8a9,critic_v5,844efacaaf2ca201eea1cf8d41f6fb7f5cedf8715f4de2b8942ab2c07fcd517b,24fbb2e05163af3e134f5043cc49a2d2fe939f8dca79beaf1990ee503cb26d99,eeb3f33a55b9a9a59c030f858dc4333d75e00af1c6738b633308265d268214fc,c6b44a20cf540779d8ec08eca0e070ce82cd6ca497e113e60ffc3c312c52e6b0,gemini-3-flash-preview,critic_batch_033_02.jsonl,10,0.46.0,1,0,valid,,2026-06-16T07:51:10.396225+00:00,"{'gemini-3-flash-preview': {'api': {'totalRequests': 1, 'totalErrors': 0, 'totalLatencyMs': 47814}, 'tokens': {'input': 5355, 'prompt': 17585, 'candidates': 1367, 'total': 25869, 'cached': 12230, 'thoughts': 6917, 'tool': 0}, 'roles': {'main': {'totalRequests': 1, 'totalErrors': 0, 'totalLatencyMs': 47814, 'tokens': {'input': 5355, 'prompt': 17585, 'candidates': 1367, 'total': 25869, 'cached': 12230, 'thoughts': 6917, 'tool': 0}}}}}","{'totalCalls': 0, 'totalSuccess': 0, 'totalFail': 0, 'totalDurationMs': 0, 'totalDecisions': {'accept': 0, 'reject': 0, 'modify': 0, 'auto_accept': 0}, 'byName': {}}","{'totalLinesAdded': 0, 'totalLinesRemoved': 0}",data/interim/lsc/classification/llm_annotation/gemini/production/runs/gemini-3-flash-preview/critic_batch_033_02/attempt_01_metadata.json,0.0,,0.0
production,ea01177aeaf6935d3f4bc12365df28bf56cdd6166c1803a298bde2c77a4e496e,v0.4,21d44cd1dfb3e3917a32b8384bd7ac767008f0900a0dc75268874dacfa6db8a9,critic_v5,844efacaaf2ca201eea1cf8d41f6fb7f5cedf8715f4de2b8942ab2c07fcd517b,24fbb2e05163af3e134f5043cc49a2d2fe939f8dca79beaf1990ee503cb26d99,eeb3f33a55b9a9a59c030f858dc4333d75e00af1c6738b633308265d268214fc,63fecf658b9db04c0b2160ca75f706070cdfd6734f0acd2aaed1742454bb993e,gemini-3-flash-preview,critic_batch_033_03.jsonl,10,0.46.0,1,0,valid,,2026-06-16T07:52:07.168863+00:00,"{'gemini-3-flash-preview': {'api': {'totalRequests': 1, 'totalErrors': 0, 'totalLatencyMs': 52488}, 'tokens': {'input': 4827, 'prompt': 17055, 'candidates': 1763, 'total': 25799, 'cached': 12228, 'thoughts': 6981, 'tool': 0}, 'roles': {'main': {'totalRequests': 1, 'totalErrors': 0, 'totalLatencyMs': 52488, 'tokens': {'input': 4827, 'prompt': 17055, 'candidates': 1763, 'total': 25799, 'cached': 12228, 'thoughts': 6981, 'tool': 0}}}}}","{'totalCalls': 0, 'totalSuccess': 0, 'totalFail': 0, 'totalDurationMs': 0, 'totalDecisions': {'accept': 0, 'reject': 0, 'modify': 0, 'auto_accept': 0}, 'byName': {}}","{'totalLinesAdded': 0, 'totalLinesRemoved': 0}",data/interim/lsc/classification/llm_annotation/gemini/production/runs/gemini-3-flash-preview/critic_batch_033_03/attempt_01_metadata.json,0.0,,0.0
production,39c075cdd4a3f02621a60189017edd4c777c985c6f5e60e1e41b71d91c06cb2f,v0.4,21d44cd1dfb3e3917a32b8384bd7ac767008f0900a0dc75268874dacfa6db8a9,critic_v5,844efacaaf2ca201eea1cf8d41f6fb7f5cedf8715f4de2b8942ab2c07fcd517b,24fbb2e05163af3e134f5043cc49a2d2fe939f8dca79beaf1990ee503cb26d99,eeb3f33a55b9a9a59c030f858dc4333d75e00af1c6738b633308265d268214fc,0bb5c4c02077c6f6693727f216787a119b2e1f860ba7412968a1473e590a22a2,gemini-3-flash-preview,critic_batch_033_04.jsonl,10,0.46.0,1,0,valid,,2026-06-16T07:52:50.544054+00:00,"{'gemini-3-flash-preview': {'api': {'totalRequests': 2, 'totalErrors': 0, 'totalLatencyMs': 39274}, 'tokens': {'input': 21870, 'prompt': 34097, 'candidates': 1922, 'total': 42040, 'cached': 12227, 'thoughts': 6021, 'tool': 0}, 'roles': {'main': {'totalRequests': 2, 'totalErrors': 0, 'totalLatencyMs': 39274, 'tokens': {'input': 21870, 'prompt': 34097, 'candidates': 1922, 'total': 42040, 'cached': 12227, 'thoughts': 6021, 'tool': 0}}}}}","{'totalCalls': 2, 'totalSuccess': 1, 'totalFail': 1, 'totalDurationMs': 7, 'totalDecisions': {'accept': 1, 'reject': 0, 'modify': 0, 'auto_accept': 0}, 'byName': {'update_topic': {'count': 1, 'success': 1, 'fail': 0, 'durationMs': 7, 'decisions': {'accept': 1, 'reject': 0, 'modify': 0, 'auto_accept': 0}}, 'activate_skill': {'count': 1, 'success': 0, 'fail': 1, 'durationMs': 0, 'decisions': {'accept': 0, 'reject': 0, 'modify': 0, 'auto_accept': 0}}}}","{'totalLinesAdded': 0, 'totalLinesRemoved': 0}",data/interim/lsc/classification/llm_annotation/gemini/production/runs/gemini-3-flash-preview/critic_batch_033_04/attempt_01_metadata.json,0.0,,0.0
production,03c0be79ca87e0a1182014b1cf644d5eaa5ff8f0bbaf02c40cda543475c04bd4,v0.4,21d44cd1dfb3e3917a32b8384bd7ac767008f0900a0dc75268874dacfa6db8a9,critic_v5,844efacaaf2ca201eea1cf8d41f6fb7f5cedf8715f4de2b8942ab2c07fcd517b,24fbb2e05163af3e134f5043cc49a2d2fe939f8dca79beaf1990ee503cb26d99,eeb3f33a55b9a9a59c030f858dc4333d75e00af1c6738b633308265d268214fc,31b050832da8c851bc3b5f5ddfcd1f7f798df83c0dccd41ad548d5b0ef508ca6,gemini-3-flash-preview,critic_batch_033_05.jsonl,10,0.46.0,1,0,valid,,2026-06-16T07:53:48.441819+00:00,"{'gemini-3-flash-preview': {'api': {'totalRequests': 1, 'totalErrors': 0, 'totalLatencyMs': 53402}, 'tokens': {'input': 4718, 'prompt': 16946, 'candidates': 1713, 'total': 25788, 'cached': 12228, 'thoughts': 7129, 'tool': 0}, 'roles': {'main': {'totalRequests': 1, 'totalErrors': 0, 'totalLatencyMs': 53402, 'tokens': {'input': 4718, 'prompt': 16946, 'candidates': 1713, 'total': 25788, 'cached': 12228, 'thoughts': 7129, 'tool': 0}}}}}","{'totalCalls': 0, 'totalSuccess': 0, 'totalFail': 0, 'totalDurationMs': 0, 'totalDecisions': {'accept': 0, 'reject': 0, 'modify': 0, 'auto_accept': 0}, 'byName': {}}","{'totalLinesAdded': 0, 'totalLinesRemoved': 0}",data/interim/lsc/classification/llm_annotation/gemini/production/runs/gemini-3-flash-preview/critic_batch_033_05/attempt_01_metadata.json,0.0,,0.0
production,6b0e8bfce45d6f4ecabd13a213ac2ea2a787fa2272f55a80e3266c17e3c8575d,v0.4,21d44cd1dfb3e3917a32b8384bd7ac767008f0900a0dc75268874dacfa6db8a9,critic_v5,844efacaaf2ca201eea1cf8d41f6fb7f5cedf8715f4de2b8942ab2c07fcd517b,24fbb2e05163af3e134f5043cc49a2d2fe939f8dca79beaf1990ee503cb26d99,eeb3f33a55b9a9a59c030f858dc4333d75e00af1c6738b633308265d268214fc,1f7c98fd96fab8174f4cfbca8d409f4154cef2e288096be2a50b218235d35503,gemini-3-flash-preview,critic_batch_033_06.jsonl,10,0.46.0,1,0,valid,,2026-06-16T07:54:08.378199+00:00,"{'gemini-3-flash-preview': {'api': {'totalRequests': 2, 'totalErrors': 0, 'totalLatencyMs': 14947}, 'tokens': {'input': 5668, 'prompt': 34173, 'candidates': 1956, 'total': 36129, 'cached': 28505, 'thoughts': 0, 'tool': 0}, 'roles': {'main': {'totalRequests': 2, 'totalErrors': 0, 'totalLatencyMs': 14947, 'tokens': {'input': 5668, 'prompt': 34173, 'candidates': 1956, 'total': 36129, 'cached': 28505, 'thoughts': 0, 'tool': 0}}}}}","{'totalCalls': 1, 'totalSuccess': 1, 'totalFail': 0, 'totalDurationMs': 10, 'totalDecisions': {'accept': 1, 'reject': 0, 'modify': 0, 'auto_accept': 0}, 'byName': {'update_topic': {'count': 1, 'success': 1, 'fail': 0, 'durationMs': 10, 'decisions': {'accept': 1, 'reject': 0, 'modify': 0, 'auto_accept': 0}}}}","{'totalLinesAdded': 0, 'totalLinesRemoved': 0}",data/interim/lsc/classification/llm_annotation/gemini/production/runs/gemini-3-flash-preview/critic_batch_033_06/attempt_01_metadata.json,0.0,,4.0
production,a716c8e45aa2a576a12d76fa67690441e2a6a226698f1ae15a97c13576085fa4,v0.4,21d44cd1dfb3e3917a32b8384bd7ac767008f0900a0dc75268874dacfa6db8a9,critic_v5,844efacaaf2ca201eea1cf8d41f6fb7f5cedf8715f4de2b8942ab2c07fcd517b,24fbb2e05163af3e134f5043cc49a2d2fe939f8dca79beaf1990ee503cb26d99,eeb3f33a55b9a9a59c030f858dc4333d75e00af1c6738b633308265d268214fc,20f2b065ea1b1978ccf1ed82c69a68ef5b9559bbdf867f4ad6549df038540196,gemini-3-flash-preview,critic_batch_033_07.jsonl,10,0.46.0,1,0,valid,,2026-06-16T07:54:57.145226+00:00,"{'gemini-3-flash-preview': {'api': {'totalRequests': 2, 'totalErrors': 0, 'totalLatencyMs': 44449}, 'tokens': {'input': 6017, 'prompt': 34507, 'candidates': 1921, 'total': 43917, 'cached': 28490, 'thoughts': 7489, 'tool': 0}, 'roles': {'main': {'totalRequests': 2, 'totalErrors': 0, 'totalLatencyMs': 44449, 'tokens': {'input': 6017, 'prompt': 34507, 'candidates': 1921, 'total': 43917, 'cached': 28490, 'thoughts': 7489, 'tool': 0}}}}}","{'totalCalls': 2, 'totalSuccess': 1, 'totalFail': 1, 'totalDurationMs': 12, 'totalDecisions': {'accept': 1, 'reject': 0, 'modify': 0, 'auto_accept': 0}, 'byName': {'update_topic': {'count': 1, 'success': 1, 'fail': 0, 'durationMs': 12, 'decisions': {'accept': 1, 'reject': 0, 'modify': 0, 'auto_accept': 0}}, 'activate_skill': {'count': 1, 'success': 0, 'fail': 1, 'durationMs': 0, 'decisions': {'accept': 0, 'reject': 0, 'modify': 0, 'auto_accept': 0}}}}","{'totalLinesAdded': 0, 'totalLinesRemoved': 0}",data/interim/lsc/classification/llm_annotation/gemini/production/runs/gemini-3-flash-preview/critic_batch_033_07/attempt_01_metadata.json,0.0,,0.0
production,46ce4d2978982db66228c4a51ee1d3898eb24ef14e7f5564e162d59315bd2463,v0.4,21d44cd1dfb3e3917a32b8384bd7ac767008f0900a0dc75268874dacfa6db8a9,critic_v5,844efacaaf2ca201eea1cf8d41f6fb7f5cedf8715f4de2b8942ab2c07fcd517b,24fbb2e05163af3e134f5043cc49a2d2fe939f8dca79beaf1990ee503cb26d99,eeb3f33a55b9a9a59c030f858dc4333d75e00af1c6738b633308265d268214fc,9ec9a29ba7708266db8e1a480f9ef26650bdf0c55a295e52f925b8d7e69d174f,gemini-3-flash-preview,critic_batch_033_08.jsonl,5,0.46.0,1,0,valid,,2026-06-16T07:55:56.380663+00:00,"{'gemini-3-flash-preview': {'api': {'totalRequests': 2, 'totalErrors': 0, 'totalLatencyMs': 55033}, 'tokens': {'input': 15423, 'prompt': 39877, 'candidates': 1108, 'total': 48276, 'cached': 24454, 'thoughts': 7291, 'tool': 0}, 'roles': {'main': {'totalRequests': 2, 'totalErrors': 0, 'totalLatencyMs': 55033, 'tokens': {'input': 15423, 'prompt': 39877, 'candidates': 1108, 'total': 48276, 'cached': 24454, 'thoughts': 7291, 'tool': 0}}}}}","{'totalCalls': 1, 'totalSuccess': 1, 'totalFail': 0, 'totalDurationMs': 12, 'totalDecisions': {'accept': 1, 'reject': 0, 'modify': 0, 'auto_accept': 0}, 'byName': {'update_topic': {'count': 1, 'success': 1, 'fail': 0, 'durationMs': 12, 'decisions': {'accept': 1, 'reject': 0, 'modify': 0, 'auto_accept': 0}}}}","{'totalLinesAdded': 0, 'totalLinesRemoved': 0}",data/interim/lsc/classification/llm_annotation/gemini/production/runs/gemini-3-flash-preview/critic_batch_033_08/attempt_01_metadata.json,0.0,,0.0
production,25ba0986a80145c23d32dfebb55619c497d8ab3e9f5b1a36a14b5ac1020af402,v0.4,21d44cd1dfb3e3917a32b8384bd7ac767008f0900a0dc75268874dacfa6db8a9,critic_v5,844efacaaf2ca201eea1cf8d41f6fb7f5cedf8715f4de2b8942ab2c07fcd517b,24fbb2e05163af3e134f5043cc49a2d2fe939f8dca79beaf1990ee503cb26d99,eeb3f33a55b9a9a59c030f858dc4333d75e00af1c6738b633308265d268214fc,1e9d3d95a665bf4887fd6866ec1c54b9ac0c4b96bf0387225d5fe72ba90397b1,gemini-3-flash-preview,critic_batch_034_01.jsonl,10,0.46.0,1,0,valid,,2026-06-16T07:57:12.617523+00:00,"{'gemini-3-flash-preview': {'api': {'totalRequests': 1, 'totalErrors': 0, 'totalLatencyMs': 72168}, 'tokens': {'input': 4665, 'prompt': 16892, 'candidates': 1396, 'total': 29000, 'cached': 12227, 'thoughts': 10712, 'tool': 0}, 'roles': {'main': {'totalRequests': 1, 'totalErrors': 0, 'totalLatencyMs': 72168, 'tokens': {'input': 4665, 'prompt': 16892, 'candidates': 1396, 'total': 29000, 'cached': 12227, 'thoughts': 10712, 'tool': 0}}}}}","{'totalCalls': 0, 'totalSuccess': 0, 'totalFail': 0, 'totalDurationMs': 0, 'totalDecisions': {'accept': 0, 'reject': 0, 'modify': 0, 'auto_accept': 0}, 'byName': {}}","{'totalLinesAdded': 0, 'totalLinesRemoved': 0}",data/interim/lsc/classification/llm_annotation/gemini/production/runs/gemini-3-flash-preview/critic_batch_034_01/attempt_01_metadata.json,0.0,,0.0
