critic_batch_name,source_batch_name,source_chunk_number,critic_batch_size,rows,annotation_id_start,annotation_id_end,source_input_sha256,source_output_sha256,critic_input_sha256,prompt_version,codebook_version
critic_batch_019_01.jsonl,annotator_batch_019.jsonl,1,10,10,llm_train_01351,llm_train_01360,30e1e2d8183a8eb846a39bfdfeb9dde9ef73c2e8336ca7b6ff718062e3892a20,2a14ea60685fc61abbb697417ceabc4da394712f8ae9102db3fae8817291c6bd,4ef54473763d8a39c5087f668b4c26d82ea52036864572be3ccc689ef6d6e8e9,critic_v5,v0.4
critic_batch_019_02.jsonl,annotator_batch_019.jsonl,2,10,10,llm_train_01361,llm_train_01370,30e1e2d8183a8eb846a39bfdfeb9dde9ef73c2e8336ca7b6ff718062e3892a20,2a14ea60685fc61abbb697417ceabc4da394712f8ae9102db3fae8817291c6bd,9842c4f3a8cbcd74d522dfa06ed7288b5d40cd0548dcf238d45e4b1dfdbe00e7,critic_v5,v0.4
critic_batch_019_03.jsonl,annotator_batch_019.jsonl,3,10,10,llm_train_01371,llm_train_01380,30e1e2d8183a8eb846a39bfdfeb9dde9ef73c2e8336ca7b6ff718062e3892a20,2a14ea60685fc61abbb697417ceabc4da394712f8ae9102db3fae8817291c6bd,64b71d11ae8beabfa572806b9f4d0b960f33dbc2287448d2d2132c625049dd3a,critic_v5,v0.4
critic_batch_019_04.jsonl,annotator_batch_019.jsonl,4,10,10,llm_train_01381,llm_train_01390,30e1e2d8183a8eb846a39bfdfeb9dde9ef73c2e8336ca7b6ff718062e3892a20,2a14ea60685fc61abbb697417ceabc4da394712f8ae9102db3fae8817291c6bd,64a5c46a2bfd71a44635c5cd70111e83a51a9c382c21972a4a78afa5d4322d90,critic_v5,v0.4
critic_batch_019_05.jsonl,annotator_batch_019.jsonl,5,10,10,llm_train_01391,llm_train_01400,30e1e2d8183a8eb846a39bfdfeb9dde9ef73c2e8336ca7b6ff718062e3892a20,2a14ea60685fc61abbb697417ceabc4da394712f8ae9102db3fae8817291c6bd,f4ebbd699c42bba4dc073d6f3cb4e4848fae2455cd93de8bee4b3d5aeca82f2f,critic_v5,v0.4
critic_batch_019_06.jsonl,annotator_batch_019.jsonl,6,10,10,llm_train_01401,llm_train_01410,30e1e2d8183a8eb846a39bfdfeb9dde9ef73c2e8336ca7b6ff718062e3892a20,2a14ea60685fc61abbb697417ceabc4da394712f8ae9102db3fae8817291c6bd,a058f52aef63ff233ac909e47f410742c6da164d7fa61c5e7c778b91c791ad38,critic_v5,v0.4
critic_batch_019_07.jsonl,annotator_batch_019.jsonl,7,10,10,llm_train_01411,llm_train_01420,30e1e2d8183a8eb846a39bfdfeb9dde9ef73c2e8336ca7b6ff718062e3892a20,2a14ea60685fc61abbb697417ceabc4da394712f8ae9102db3fae8817291c6bd,832f565565699fa4d728c80cceac10e02a33d55c07015b5b2be36de4e6f43abe,critic_v5,v0.4
critic_batch_019_08.jsonl,annotator_batch_019.jsonl,8,10,5,llm_train_01421,llm_train_01425,30e1e2d8183a8eb846a39bfdfeb9dde9ef73c2e8336ca7b6ff718062e3892a20,2a14ea60685fc61abbb697417ceabc4da394712f8ae9102db3fae8817291c6bd,1a44b45b62432c8e0d8a9b43e22788160de767af5ab9f47625aa46d075b0200a,critic_v5,v0.4
critic_batch_020_01.jsonl,annotator_batch_020.jsonl,1,10,10,llm_train_01426,llm_train_01435,02da5b0d137a35f36eef549c7653babc5e67270f5a8449e4248601c6f5f34ca4,639bf3d4b7221a66a21bc199abc74d0f3e2c8967ac417b672cab60760fefa764,ecb17c712211d61bad3871d193986bdcbbe1179d6e430ba673300175dc763d62,critic_v5,v0.4
critic_batch_020_02.jsonl,annotator_batch_020.jsonl,2,10,10,llm_train_01436,llm_train_01445,02da5b0d137a35f36eef549c7653babc5e67270f5a8449e4248601c6f5f34ca4,639bf3d4b7221a66a21bc199abc74d0f3e2c8967ac417b672cab60760fefa764,5a8aaccc0aa3d97b0459c3e872c6fed04270386f2c7a537639fd951e0215e22b,critic_v5,v0.4
critic_batch_020_03.jsonl,annotator_batch_020.jsonl,3,10,10,llm_train_01446,llm_train_01455,02da5b0d137a35f36eef549c7653babc5e67270f5a8449e4248601c6f5f34ca4,639bf3d4b7221a66a21bc199abc74d0f3e2c8967ac417b672cab60760fefa764,1ecf2da6fe931b89eff65cd904a4f1ad0abc6894d99e3020451c40c531f7de09,critic_v5,v0.4
critic_batch_020_04.jsonl,annotator_batch_020.jsonl,4,10,10,llm_train_01456,llm_train_01465,02da5b0d137a35f36eef549c7653babc5e67270f5a8449e4248601c6f5f34ca4,639bf3d4b7221a66a21bc199abc74d0f3e2c8967ac417b672cab60760fefa764,1f7fcb9d04d6a06acc8c5fe631aa146e438450171c4a7966299332c8ce5338d6,critic_v5,v0.4
critic_batch_020_05.jsonl,annotator_batch_020.jsonl,5,10,10,llm_train_01466,llm_train_01475,02da5b0d137a35f36eef549c7653babc5e67270f5a8449e4248601c6f5f34ca4,639bf3d4b7221a66a21bc199abc74d0f3e2c8967ac417b672cab60760fefa764,c863cab62b29a89993a1c2461d984f4e5be2bc7ca389a38116f4f2c434dccc0c,critic_v5,v0.4
critic_batch_020_06.jsonl,annotator_batch_020.jsonl,6,10,10,llm_train_01476,llm_train_01485,02da5b0d137a35f36eef549c7653babc5e67270f5a8449e4248601c6f5f34ca4,639bf3d4b7221a66a21bc199abc74d0f3e2c8967ac417b672cab60760fefa764,5fbc22e2763b1842b8dd75f312d145924d9702247c7687114947a18739130dc4,critic_v5,v0.4
critic_batch_020_07.jsonl,annotator_batch_020.jsonl,7,10,10,llm_train_01486,llm_train_01495,02da5b0d137a35f36eef549c7653babc5e67270f5a8449e4248601c6f5f34ca4,639bf3d4b7221a66a21bc199abc74d0f3e2c8967ac417b672cab60760fefa764,e958c8392203cd9223a8c399047615c063a508a7f0efb314227567cb1b8a8d3e,critic_v5,v0.4
critic_batch_020_08.jsonl,annotator_batch_020.jsonl,8,10,5,llm_train_01496,llm_train_01500,02da5b0d137a35f36eef549c7653babc5e67270f5a8449e4248601c6f5f34ca4,639bf3d4b7221a66a21bc199abc74d0f3e2c8967ac417b672cab60760fefa764,b51a1b277fff4fb2df48df660b4e55ce6ace7fd8e82a75d3c92b1dd43346b3ad,critic_v5,v0.4
critic_batch_021_01.jsonl,annotator_batch_021.jsonl,1,10,10,llm_train_01501,llm_train_01510,242e71549527c047d8c7330465c857d56b9fbbef87e9c8a0714f471e853e568b,ae0f36435c36295354055b89c913bb7c332d38633c5e93022188cfc088e90910,3dfbe30a39412354448b3906a54ee1c3b806f86abb93772ff49b11d0baf4ca90,critic_v5,v0.4
critic_batch_021_02.jsonl,annotator_batch_021.jsonl,2,10,10,llm_train_01511,llm_train_01520,242e71549527c047d8c7330465c857d56b9fbbef87e9c8a0714f471e853e568b,ae0f36435c36295354055b89c913bb7c332d38633c5e93022188cfc088e90910,8a564e39cfefe2b6568980a3bb44acbcbed8ec511d70f0344ba86018be9726f4,critic_v5,v0.4
critic_batch_021_03.jsonl,annotator_batch_021.jsonl,3,10,10,llm_train_01521,llm_train_01530,242e71549527c047d8c7330465c857d56b9fbbef87e9c8a0714f471e853e568b,ae0f36435c36295354055b89c913bb7c332d38633c5e93022188cfc088e90910,02448e805356dfb51ace99b4c2143bdb6cd766601c24535c716633bf007ce20e,critic_v5,v0.4
critic_batch_021_04.jsonl,annotator_batch_021.jsonl,4,10,10,llm_train_01531,llm_train_01540,242e71549527c047d8c7330465c857d56b9fbbef87e9c8a0714f471e853e568b,ae0f36435c36295354055b89c913bb7c332d38633c5e93022188cfc088e90910,82bf291e2587bf8050813a4caa6aa672a5f5f94933cf8ad1d09088b35a268b49,critic_v5,v0.4
critic_batch_021_05.jsonl,annotator_batch_021.jsonl,5,10,10,llm_train_01541,llm_train_01550,242e71549527c047d8c7330465c857d56b9fbbef87e9c8a0714f471e853e568b,ae0f36435c36295354055b89c913bb7c332d38633c5e93022188cfc088e90910,da736c8ac9dc1c3f7763ff3658140b982bbfe7d45af95fd1941168540bb9e661,critic_v5,v0.4
critic_batch_021_06.jsonl,annotator_batch_021.jsonl,6,10,10,llm_train_01551,llm_train_01560,242e71549527c047d8c7330465c857d56b9fbbef87e9c8a0714f471e853e568b,ae0f36435c36295354055b89c913bb7c332d38633c5e93022188cfc088e90910,a432d051eff61056f09c01b33be9d2ecf76e3655180bbce2ce96d82624c9b447,critic_v5,v0.4
critic_batch_021_07.jsonl,annotator_batch_021.jsonl,7,10,10,llm_train_01561,llm_train_01570,242e71549527c047d8c7330465c857d56b9fbbef87e9c8a0714f471e853e568b,ae0f36435c36295354055b89c913bb7c332d38633c5e93022188cfc088e90910,b440a68849848c07d7e71a0910e8a44c233216cf87b48e904f21d98b815d94b9,critic_v5,v0.4
critic_batch_021_08.jsonl,annotator_batch_021.jsonl,8,10,5,llm_train_01571,llm_train_01575,242e71549527c047d8c7330465c857d56b9fbbef87e9c8a0714f471e853e568b,ae0f36435c36295354055b89c913bb7c332d38633c5e93022188cfc088e90910,d6e6439e719f591bf99a05ec5f2563e64690004f5efe16dbe3ff43bd96ec8eab,critic_v5,v0.4
critic_batch_022_01.jsonl,annotator_batch_022.jsonl,1,10,10,llm_train_01576,llm_train_01585,034940856e23ba2db99d2f29d948e1ec486da25524545682028940be7aa9ec8c,44af6f041716a1e5700bbe3645960dfa518ad71124f28f941cde47181020a941,ebb134925f1e332e031b4321c975c73c8a1ad4d41e265194b86b407b104bb0c9,critic_v5,v0.4
critic_batch_022_02.jsonl,annotator_batch_022.jsonl,2,10,10,llm_train_01586,llm_train_01595,034940856e23ba2db99d2f29d948e1ec486da25524545682028940be7aa9ec8c,44af6f041716a1e5700bbe3645960dfa518ad71124f28f941cde47181020a941,3fa013e5a5dca7080be7aca0d509b313dd150adfd32377adca74d8e68969ba23,critic_v5,v0.4
critic_batch_022_03.jsonl,annotator_batch_022.jsonl,3,10,10,llm_train_01596,llm_train_01605,034940856e23ba2db99d2f29d948e1ec486da25524545682028940be7aa9ec8c,44af6f041716a1e5700bbe3645960dfa518ad71124f28f941cde47181020a941,4d73f16fb0bc0b2cfe805a4779cae28ced70c22c890162e0a713f604d42059f7,critic_v5,v0.4
critic_batch_022_04.jsonl,annotator_batch_022.jsonl,4,10,10,llm_train_01606,llm_train_01615,034940856e23ba2db99d2f29d948e1ec486da25524545682028940be7aa9ec8c,44af6f041716a1e5700bbe3645960dfa518ad71124f28f941cde47181020a941,98ddedd9dd3c597af30f56717fb841e1b706ae093f5be07c01f30ad2b64cd2b1,critic_v5,v0.4
critic_batch_022_05.jsonl,annotator_batch_022.jsonl,5,10,10,llm_train_01616,llm_train_01625,034940856e23ba2db99d2f29d948e1ec486da25524545682028940be7aa9ec8c,44af6f041716a1e5700bbe3645960dfa518ad71124f28f941cde47181020a941,083f07b67f847cb2e3df6149569d73bdf915457f25229a39337f2da2de7f8af3,critic_v5,v0.4
critic_batch_022_06.jsonl,annotator_batch_022.jsonl,6,10,10,llm_train_01626,llm_train_01635,034940856e23ba2db99d2f29d948e1ec486da25524545682028940be7aa9ec8c,44af6f041716a1e5700bbe3645960dfa518ad71124f28f941cde47181020a941,675d346f25e711d0cf77aeb5eb993d34c8c7cc641f59558d393358a997ef3e3d,critic_v5,v0.4
critic_batch_022_07.jsonl,annotator_batch_022.jsonl,7,10,10,llm_train_01636,llm_train_01645,034940856e23ba2db99d2f29d948e1ec486da25524545682028940be7aa9ec8c,44af6f041716a1e5700bbe3645960dfa518ad71124f28f941cde47181020a941,760dac378107d5b7499a982e3bc60a22eeac5706980180634d12db151008e07f,critic_v5,v0.4
critic_batch_022_08.jsonl,annotator_batch_022.jsonl,8,10,5,llm_train_01646,llm_train_01650,034940856e23ba2db99d2f29d948e1ec486da25524545682028940be7aa9ec8c,44af6f041716a1e5700bbe3645960dfa518ad71124f28f941cde47181020a941,e7f089201a836a6405005511e757c624ce6b184d31f6df581ad0a841f1a6ed9b,critic_v5,v0.4
critic_batch_023_01.jsonl,annotator_batch_023.jsonl,1,10,10,llm_train_01651,llm_train_01660,ac44f85caa1b6ee73bc00a710c0c55ce51964e2db4258a90a0948b325b50bed6,7844c432d96cc673e4df1aa1f8747e64f75966c6dc2df4abef31f529e617d912,590d2e2903819f8c1bdd4e9f3c97d055862bb1d210f670dc37907cd5be2db97d,critic_v5,v0.4
critic_batch_023_02.jsonl,annotator_batch_023.jsonl,2,10,10,llm_train_01661,llm_train_01670,ac44f85caa1b6ee73bc00a710c0c55ce51964e2db4258a90a0948b325b50bed6,7844c432d96cc673e4df1aa1f8747e64f75966c6dc2df4abef31f529e617d912,9f83b17599d6ecfd9a4312f74d017cda798453ca006465e176e41f2d8b95aa8b,critic_v5,v0.4
critic_batch_023_03.jsonl,annotator_batch_023.jsonl,3,10,10,llm_train_01671,llm_train_01680,ac44f85caa1b6ee73bc00a710c0c55ce51964e2db4258a90a0948b325b50bed6,7844c432d96cc673e4df1aa1f8747e64f75966c6dc2df4abef31f529e617d912,62ee562ab83c7c45ac1d87861fcb7060e8f6c0c9295afa62b9e1b5041942d865,critic_v5,v0.4
critic_batch_023_04.jsonl,annotator_batch_023.jsonl,4,10,10,llm_train_01681,llm_train_01690,ac44f85caa1b6ee73bc00a710c0c55ce51964e2db4258a90a0948b325b50bed6,7844c432d96cc673e4df1aa1f8747e64f75966c6dc2df4abef31f529e617d912,6f21a91baf7bba2333ff1e4f970d7a0342a2f1a2b55e924fef70f9336a3c7f72,critic_v5,v0.4
critic_batch_023_05.jsonl,annotator_batch_023.jsonl,5,10,10,llm_train_01691,llm_train_01700,ac44f85caa1b6ee73bc00a710c0c55ce51964e2db4258a90a0948b325b50bed6,7844c432d96cc673e4df1aa1f8747e64f75966c6dc2df4abef31f529e617d912,8d711d203dd9a17bcd69a6495101ae79b2b915c41f0706593850c06bfc7a0e98,critic_v5,v0.4
critic_batch_023_06.jsonl,annotator_batch_023.jsonl,6,10,10,llm_train_01701,llm_train_01710,ac44f85caa1b6ee73bc00a710c0c55ce51964e2db4258a90a0948b325b50bed6,7844c432d96cc673e4df1aa1f8747e64f75966c6dc2df4abef31f529e617d912,2ac3406f9bd80c7d6e70a5b8a0a457abd92d9a01aedbb68ecee284d329f686ec,critic_v5,v0.4
critic_batch_023_07.jsonl,annotator_batch_023.jsonl,7,10,10,llm_train_01711,llm_train_01720,ac44f85caa1b6ee73bc00a710c0c55ce51964e2db4258a90a0948b325b50bed6,7844c432d96cc673e4df1aa1f8747e64f75966c6dc2df4abef31f529e617d912,a6e9b2dcb52701532f7d23c53cc7dd5383170f5bd341474f2f6fa91e4a652177,critic_v5,v0.4
critic_batch_023_08.jsonl,annotator_batch_023.jsonl,8,10,5,llm_train_01721,llm_train_01725,ac44f85caa1b6ee73bc00a710c0c55ce51964e2db4258a90a0948b325b50bed6,7844c432d96cc673e4df1aa1f8747e64f75966c6dc2df4abef31f529e617d912,87a4d2ca2948404cfe74b5d4b6c3ab41dfe17970a496872064fe48c9de133af7,critic_v5,v0.4
critic_batch_024_01.jsonl,annotator_batch_024.jsonl,1,10,10,llm_train_01726,llm_train_01735,f1304a9a7ebf3b4cf32a576834e8042b8d25a9168520539551f8bb766f573f47,091c4d853bea9f808670778c55fbd041ed8d87437a13c976a1e244b2e2b8ec20,816e8e56bf2ed70756de8a1dd8b3f77856591016cb21402b6404ef6eeb662e72,critic_v5,v0.4
critic_batch_024_02.jsonl,annotator_batch_024.jsonl,2,10,10,llm_train_01736,llm_train_01745,f1304a9a7ebf3b4cf32a576834e8042b8d25a9168520539551f8bb766f573f47,091c4d853bea9f808670778c55fbd041ed8d87437a13c976a1e244b2e2b8ec20,0e2e11f3510cc7af7ac4118cbbc9ecadf50cf385e05fdcc51f2863aadde7ffda,critic_v5,v0.4
critic_batch_024_03.jsonl,annotator_batch_024.jsonl,3,10,10,llm_train_01746,llm_train_01755,f1304a9a7ebf3b4cf32a576834e8042b8d25a9168520539551f8bb766f573f47,091c4d853bea9f808670778c55fbd041ed8d87437a13c976a1e244b2e2b8ec20,52171b79cbd52ddc122eed3cadb364859cb015342cca6a21ebb48f9ddaa564e2,critic_v5,v0.4
critic_batch_024_04.jsonl,annotator_batch_024.jsonl,4,10,10,llm_train_01756,llm_train_01765,f1304a9a7ebf3b4cf32a576834e8042b8d25a9168520539551f8bb766f573f47,091c4d853bea9f808670778c55fbd041ed8d87437a13c976a1e244b2e2b8ec20,0943ec5f44b34599251ac307d9e0f99363290356155e57d82c66391c02592575,critic_v5,v0.4
critic_batch_024_05.jsonl,annotator_batch_024.jsonl,5,10,10,llm_train_01766,llm_train_01775,f1304a9a7ebf3b4cf32a576834e8042b8d25a9168520539551f8bb766f573f47,091c4d853bea9f808670778c55fbd041ed8d87437a13c976a1e244b2e2b8ec20,2ebcadb9db224d77546290dd2fafc264e26ec3b568c19735ed61bfebe6abbdb2,critic_v5,v0.4
critic_batch_024_06.jsonl,annotator_batch_024.jsonl,6,10,10,llm_train_01776,llm_train_01785,f1304a9a7ebf3b4cf32a576834e8042b8d25a9168520539551f8bb766f573f47,091c4d853bea9f808670778c55fbd041ed8d87437a13c976a1e244b2e2b8ec20,f1dbb17be1224d19e1ecb4567ba6bb725d12b17f928634d5892fba5c5b13e0ab,critic_v5,v0.4
critic_batch_024_07.jsonl,annotator_batch_024.jsonl,7,10,10,llm_train_01786,llm_train_01795,f1304a9a7ebf3b4cf32a576834e8042b8d25a9168520539551f8bb766f573f47,091c4d853bea9f808670778c55fbd041ed8d87437a13c976a1e244b2e2b8ec20,0cfdf084fefc48d23c00357b4849c73a480976738c50c9b522121bfb16cb8af5,critic_v5,v0.4
critic_batch_024_08.jsonl,annotator_batch_024.jsonl,8,10,5,llm_train_01796,llm_train_01800,f1304a9a7ebf3b4cf32a576834e8042b8d25a9168520539551f8bb766f573f47,091c4d853bea9f808670778c55fbd041ed8d87437a13c976a1e244b2e2b8ec20,06fe7c9b8f3250a4661f0de1d47e3fe80119fdd4e7e58ff205884b4bbff5790b,critic_v5,v0.4
critic_batch_025_01.jsonl,annotator_batch_025.jsonl,1,10,10,llm_train_01801,llm_train_01810,a895167719c8a5e482bbbe820d14f7a8b21a40cd7ef6496fb4ade455795d2015,019aa4ab5f9396cf86300fd93a31b8bede5d89205117584a740aae8382d5c13f,145990495710889e5288a8d598de27270226d5d86e72e1bdc7c84f310250bd37,critic_v5,v0.4
critic_batch_025_02.jsonl,annotator_batch_025.jsonl,2,10,10,llm_train_01811,llm_train_01820,a895167719c8a5e482bbbe820d14f7a8b21a40cd7ef6496fb4ade455795d2015,019aa4ab5f9396cf86300fd93a31b8bede5d89205117584a740aae8382d5c13f,b9ec642304e84148475efc52bfc78b8f458acb7556d7fffc74634776f57a152e,critic_v5,v0.4
critic_batch_025_03.jsonl,annotator_batch_025.jsonl,3,10,10,llm_train_01821,llm_train_01830,a895167719c8a5e482bbbe820d14f7a8b21a40cd7ef6496fb4ade455795d2015,019aa4ab5f9396cf86300fd93a31b8bede5d89205117584a740aae8382d5c13f,d6be19e792bc49456a99b8ba8a195200e5ea386759d690161180604ac84c3e0f,critic_v5,v0.4
critic_batch_025_04.jsonl,annotator_batch_025.jsonl,4,10,10,llm_train_01831,llm_train_01840,a895167719c8a5e482bbbe820d14f7a8b21a40cd7ef6496fb4ade455795d2015,019aa4ab5f9396cf86300fd93a31b8bede5d89205117584a740aae8382d5c13f,b7126f74a90a835665028f7b513ada8a420afcbf353e89e4844aefa2e3ec1424,critic_v5,v0.4
critic_batch_025_05.jsonl,annotator_batch_025.jsonl,5,10,10,llm_train_01841,llm_train_01850,a895167719c8a5e482bbbe820d14f7a8b21a40cd7ef6496fb4ade455795d2015,019aa4ab5f9396cf86300fd93a31b8bede5d89205117584a740aae8382d5c13f,841c1d3abab1677a3112e6c1f517f9ca3d6c3c2aabfdadaed56ec985f2f66211,critic_v5,v0.4
critic_batch_025_06.jsonl,annotator_batch_025.jsonl,6,10,10,llm_train_01851,llm_train_01860,a895167719c8a5e482bbbe820d14f7a8b21a40cd7ef6496fb4ade455795d2015,019aa4ab5f9396cf86300fd93a31b8bede5d89205117584a740aae8382d5c13f,eea773703d6b987928bbf1e0cff53950afe86070858279db4b12b40f41e84d8c,critic_v5,v0.4
critic_batch_025_07.jsonl,annotator_batch_025.jsonl,7,10,10,llm_train_01861,llm_train_01870,a895167719c8a5e482bbbe820d14f7a8b21a40cd7ef6496fb4ade455795d2015,019aa4ab5f9396cf86300fd93a31b8bede5d89205117584a740aae8382d5c13f,c80c9f74672c500346d4745921f4ddd30fcc5788b3b5c31c4eed98690043457f,critic_v5,v0.4
critic_batch_025_08.jsonl,annotator_batch_025.jsonl,8,10,5,llm_train_01871,llm_train_01875,a895167719c8a5e482bbbe820d14f7a8b21a40cd7ef6496fb4ade455795d2015,019aa4ab5f9396cf86300fd93a31b8bede5d89205117584a740aae8382d5c13f,7f71baee5b89c09e10fafd6f21ecd00def074a2766c52c830b13285d8f210066,critic_v5,v0.4
critic_batch_026_01.jsonl,annotator_batch_026.jsonl,1,10,10,llm_train_01876,llm_train_01885,36dc2372348b6106bfd9bd22e55995f3579a8e76ace3521b4a19acce168ce7e0,390e03aec45beec1755ecabd56a3c5dbd55a5a9b171603e7e64cda8ab0860d56,de0d02c9e689115810646a93d36429c7162fc841a0016d01b8e6d23a5c128b59,critic_v5,v0.4
critic_batch_026_02.jsonl,annotator_batch_026.jsonl,2,10,10,llm_train_01886,llm_train_01895,36dc2372348b6106bfd9bd22e55995f3579a8e76ace3521b4a19acce168ce7e0,390e03aec45beec1755ecabd56a3c5dbd55a5a9b171603e7e64cda8ab0860d56,b69afc7bef09d1d834af8823726e0b926d043b04808e02db1defff1f4c2f88c8,critic_v5,v0.4
critic_batch_026_03.jsonl,annotator_batch_026.jsonl,3,10,10,llm_train_01896,llm_train_01905,36dc2372348b6106bfd9bd22e55995f3579a8e76ace3521b4a19acce168ce7e0,390e03aec45beec1755ecabd56a3c5dbd55a5a9b171603e7e64cda8ab0860d56,3db42b01a365320b0b5749875ba53f73c6380937462355732f0bfd29ed8abcc9,critic_v5,v0.4
critic_batch_026_04.jsonl,annotator_batch_026.jsonl,4,10,10,llm_train_01906,llm_train_01915,36dc2372348b6106bfd9bd22e55995f3579a8e76ace3521b4a19acce168ce7e0,390e03aec45beec1755ecabd56a3c5dbd55a5a9b171603e7e64cda8ab0860d56,c8da87f63d5c25fec70ca5163d4dac8d6da3b151b8cbfe38ab4f4cd53ad5187f,critic_v5,v0.4
critic_batch_026_05.jsonl,annotator_batch_026.jsonl,5,10,10,llm_train_01916,llm_train_01925,36dc2372348b6106bfd9bd22e55995f3579a8e76ace3521b4a19acce168ce7e0,390e03aec45beec1755ecabd56a3c5dbd55a5a9b171603e7e64cda8ab0860d56,f858d9dfaf77f9e237c111c00d40ad29e47e258cf547ab7e391f59464af86163,critic_v5,v0.4
critic_batch_026_06.jsonl,annotator_batch_026.jsonl,6,10,10,llm_train_01926,llm_train_01935,36dc2372348b6106bfd9bd22e55995f3579a8e76ace3521b4a19acce168ce7e0,390e03aec45beec1755ecabd56a3c5dbd55a5a9b171603e7e64cda8ab0860d56,526315c12cdecbd6cdff4c210bfe4e4e7495647645c42d56995ad93c02448270,critic_v5,v0.4
critic_batch_026_07.jsonl,annotator_batch_026.jsonl,7,10,10,llm_train_01936,llm_train_01945,36dc2372348b6106bfd9bd22e55995f3579a8e76ace3521b4a19acce168ce7e0,390e03aec45beec1755ecabd56a3c5dbd55a5a9b171603e7e64cda8ab0860d56,8e4f904202de3adaf1482a3f59d20c83f19b50f8c667c860ab05ffc12ab6e24b,critic_v5,v0.4
critic_batch_026_08.jsonl,annotator_batch_026.jsonl,8,10,5,llm_train_01946,llm_train_01950,36dc2372348b6106bfd9bd22e55995f3579a8e76ace3521b4a19acce168ce7e0,390e03aec45beec1755ecabd56a3c5dbd55a5a9b171603e7e64cda8ab0860d56,47168ce83aa822469d5ae36d65ced5bf1699f1cc3981e198cf68eb63befd44a1,critic_v5,v0.4
critic_batch_027_01.jsonl,annotator_batch_027.jsonl,1,10,10,llm_train_01951,llm_train_01960,a89667d755b40ec9ae5bcff599ad2bfc1c872fe0b4d8f35351c547cd93c2ceb0,54e7f9bf8a55ae43c3efdee31f0f7341a7ad4d01645bed81531b7b44ca9d0170,30877ab9d04f830e4b95926807b9a0ef9ec4684f5e0af595a5dd11b25dac3d9e,critic_v5,v0.4
critic_batch_027_02.jsonl,annotator_batch_027.jsonl,2,10,10,llm_train_01961,llm_train_01970,a89667d755b40ec9ae5bcff599ad2bfc1c872fe0b4d8f35351c547cd93c2ceb0,54e7f9bf8a55ae43c3efdee31f0f7341a7ad4d01645bed81531b7b44ca9d0170,ea085a033b4c1295a28c6be4c324836ab9abc7ca57c5befde406d1ff1b0270fa,critic_v5,v0.4
critic_batch_027_03.jsonl,annotator_batch_027.jsonl,3,10,10,llm_train_01971,llm_train_01980,a89667d755b40ec9ae5bcff599ad2bfc1c872fe0b4d8f35351c547cd93c2ceb0,54e7f9bf8a55ae43c3efdee31f0f7341a7ad4d01645bed81531b7b44ca9d0170,220fa9781cf7e3e84f1fbad2f01f8a7e7b72f2fd8c5fa86aae0bc9121e76dab3,critic_v5,v0.4
critic_batch_027_04.jsonl,annotator_batch_027.jsonl,4,10,10,llm_train_01981,llm_train_01990,a89667d755b40ec9ae5bcff599ad2bfc1c872fe0b4d8f35351c547cd93c2ceb0,54e7f9bf8a55ae43c3efdee31f0f7341a7ad4d01645bed81531b7b44ca9d0170,8f8f44acb8fa25d67b30d400793dd5479b105cb08f4d45a4e0c0806125f54949,critic_v5,v0.4
critic_batch_027_05.jsonl,annotator_batch_027.jsonl,5,10,10,llm_train_01991,llm_train_02000,a89667d755b40ec9ae5bcff599ad2bfc1c872fe0b4d8f35351c547cd93c2ceb0,54e7f9bf8a55ae43c3efdee31f0f7341a7ad4d01645bed81531b7b44ca9d0170,bd9a3aa8da9e3ac5e0520871bf4fc1e36529dc2542a29e838ce2457345c7559e,critic_v5,v0.4
critic_batch_028_01.jsonl,annotator_batch_028.jsonl,1,10,10,llm_train_02001,llm_train_02010,c7858ff49f5b295f52a786e47304537c7362164180dbddf7d14419e602ae0802,1400727c5a417a77d51f06df4d5a96ee274ede05e13b33aafc36d9696bdb1963,d1c8224397f696e22eae1e0123b478892464c1ba50af619d8972626b86834c41,critic_v5,v0.4
critic_batch_028_02.jsonl,annotator_batch_028.jsonl,2,10,10,llm_train_02011,llm_train_02020,c7858ff49f5b295f52a786e47304537c7362164180dbddf7d14419e602ae0802,1400727c5a417a77d51f06df4d5a96ee274ede05e13b33aafc36d9696bdb1963,07f12ab9c9ec0bd3b2fdcdf28489a6482a90538f28024d9b73ccf291fd50c149,critic_v5,v0.4
critic_batch_028_03.jsonl,annotator_batch_028.jsonl,3,10,10,llm_train_02021,llm_train_02030,c7858ff49f5b295f52a786e47304537c7362164180dbddf7d14419e602ae0802,1400727c5a417a77d51f06df4d5a96ee274ede05e13b33aafc36d9696bdb1963,dcb3936962ffe046e72894915f95a0d690a677645e489e2b917d8c7a90c581a9,critic_v5,v0.4
critic_batch_028_04.jsonl,annotator_batch_028.jsonl,4,10,10,llm_train_02031,llm_train_02040,c7858ff49f5b295f52a786e47304537c7362164180dbddf7d14419e602ae0802,1400727c5a417a77d51f06df4d5a96ee274ede05e13b33aafc36d9696bdb1963,66467ba86a7e17a9d06a9d0fa372fd70529cf29b04557ed7bcb3916b02c6b6a4,critic_v5,v0.4
